C1903TS003_1 C1903TS003_2 C1903TS003_3 C1903TS044_1 C1903TS066_1 C1903TS067_1 C1903TS067_2 C1903TS067_3 C1903TS067_4 C1903TS067_5 C1903TS073_1 C1903TS073_2 C1903TS073_3 C1903TS073_4 C1903TS073_5 C1903TS087_1 C1903TS087_2 C1903TS087_3 C1903TS102_1 C1903TS103_1 C1903TS103_2 C1903TS123_1 C1903TS123_2 C1903TS123_3 C1903TS123_4 C1903TS123_5 C1903TS131_1 C1903TS131_2 C1903TS131_3 C1903TS131_4 C1903TS131_5 C1903TS152_1 C1903TS152_2 C1903TS152_3 C1903TS152_4 C1903TS152_5 C1903TS156_1 C1903TS156_2 C1903TS156_3 C1903TS156_4 C1903TS156_5 C1903TS158_1 C1903TS158_2 C1903TS158_3 C1903TS158_4 C1903TS158_5 C1903TS182_1 C1903TS182_2 C1903TS182_3 C1903TS182_4 C1903TS182_5 C1903TS196_1 C1903TS200_1 C1903TS210_1 C1903TS210_2 C1903TS210_3 C1903TS210_4 C1903TS210_5 C1903TS211_1 C1903TS211_2 C1903TS211_3 C1903TS211_4 C1903TS211_5 C1903TS213_1 C1903TS213_2 C1903TS213_3 C1903TS213_4 C1903TS213_5 C1903TS215_1 C1903TS215_2 C1903TS215_3 C1903TS215_4 C1903TS215_5 C1903TS228_1 C1903TS230_1 C1903TS230_2 C1903TS230_3 C1903TS230_4 C1903TS230_5 C1903TS240_1 C1903TS240_2 C1903TS240_3 C1903TS240_4 C1903TS240_5 C1903TS247_1 C1903TS247_2 C1903TS247_3 C1903TS247_4 C1903TS247_5 C1903TS258_1 C1903TS258_2 C1903TS258_3 C1903TS258_4 C1903TS258_5 C1903TS270_1 C1903TS273_1 C1903TS273_2 C1903TS273_3 C1903TS273_4 C1903TS273_5 C1903TS278_1 C1903TS278_2 C1903TS278_3 C1903TS278_4 C1903TS278_5 C1903TS299_1 C1903TS299_2 C1903TS299_3 C1903TS299_4 C1903TS299_5 C1903TS301_1 C1903TS309_1 C1903TS309_2 C1903TS309_3 C1903TS309_4 C1903TS309_5 C1903TS347_1 C1903TS359_1 C1903TS369_1 C1903TS369_2 C1903TS369_3 C1903TS369_4 C1903TS369_5 C1903TS389_1 C1903TS389_2 C1903TS389_3 C1903TS389_4 C1903TS389_5 C1903TS401_1 C1903TS404_1 C1903TS404_2 C1903TS404_3 C1903TS404_4 C1903TS404_5 C1903TS405_1 C1903TS405_2 C1903TS405_3 C1903TS405_4 C1903TS405_5 C1903TS413_1 C1903TS413_2 C1903TS413_3 C1903TS413_4 C1903TS413_5 C1903TS414_1 C1903TS414_2 C1903TS414_3 C1903TS414_4 C1903TS414_5 C1903TS438_1 C1903TS438_2 C1903TS438_3 C1903TS438_4 C1903TS438_5
0.246773 0.229887 0.237465 0.328012 0.266583 0.244932 0.244932 0.284591 0.285311 0.225664 0.266245 0.278087 0.26217 0.266621 0.265725 0.326641 0.31858 0.328289 0.264986 0.283895 0.264986 0.293809 0.29884 0.302229 0.281738 0.281738 0.319375 0.322149 0.319424 0.321071 0.323743 0.335165 0.33856 0.305036 0.291497 0.27508 0.316007 0.322877 0.319775 0.323216 0.31112 0.259667 0.152061 0.278081 0.268132 0.170483 0.308019 0.203396 0.310669 0.204815 0.296608 0.329438 0.238156 0.312571 0.308403 0.318188 0.30459 0.303472 0.337508 0.285821 0.29808 0.289797 0.290035 0.326681 0.327872 0.326965 0.325656 0.324639 0.301903 0.307976 0.306099 0.295142 0.292302 0.323057 0.292861 0.301444 0.284307 0.293465 0.297851 0.341429 0.333964 0.344942 0.333746 0.335918 0.311402 0.302764 0.314598 0.29869 0.303552 0.324621 0.338333 0.318931 1 0.378657 0.317973 0.287937 0.295063 0.287288 0.193407 0.188072 0.327169 0.319397 0.31414 0.324486 0.322505 0.327169 0.319397 0.31414 0.324486 0.322505 0.328012 0.315463 0.315255 0.314547 0.323919 0.302835 0.286041 0.313679 0.330607 0.342405 0.316533 0.323768 0.335718 0.302065 0.326184 0.210531 0.28039 0.261839 0.312304 0.317605 0.322126 0.318086 0.317479 0.318368 0.30459 0.287378 0.303539 0.307693 0.327295 0.333043 0.333577 0.33587 0.338015 0.339228 0.327791 0.332305 0.327864 0.334367 0.331955 0.323526 0.315788 0.316652 0.322641 0.319464
0.251106 0.227076 0.23645 0.324335 0.263425 0.245936 0.245936 0.280791 0.280084 0.235518 0.259367 0.264244 0.251693 0.244869 0.25841 0.326918 0.322282 0.321703 0.261371 0.280753 0.261371 0.286841 0.29377 0.302344 0.2813 0.2813 0.310673 0.311248 0.306853 0.309654 0.310502 0.328099 0.327749 0.310567 0.295989 0.271656 0.302897 0.315731 0.305693 0.313429 0.303156 0.273218 0.141258 0.273616 0.27355 0.166126 0.298184 0.203769 0.304065 0.20403 0.29675 0.326859 0.233934 0.307769 0.293185 0.31797 0.301642 0.291786 0.329514 0.286955 0.291009 0.295013 0.299092 0.319766 0.319648 0.321989 0.322097 0.316676 0.294466 0.306217 0.298688 0.294487 0.295755 0.321181 0.288004 0.288182 0.273877 0.303707 0.294997 0.326626 0.317788 0.330697 0.329107 0.324333 0.301825 0.303025 0.295886 0.303904 0.300918 0.320061 0.35741 0.343012 0.378285 1 0.305125 0.294972 0.294478 0.295045 0.19243 0.185235 0.30921 0.316901 0.308847 0.311843 0.317295 0.30921 0.316901 0.308847 0.311843 0.317295 0.324335 0.311011 0.289584 0.305562 0.318177 0.290382 0.276528 0.307268 0.333152 0.327928 0.316932 0.324539 0.331195 0.299754 0.318181 0.204992 0.266465 0.272214 0.307816 0.30895 0.306493 0.311252 0.307702 0.308008 0.301642 0.305344 0.291782 0.315736 0.321178 0.323394 0.323731 0.330204 0.327307 0.329279 0.316947 0.328945 0.330718 0.327633 0.332368 0.314031 0.314118 0.312529 0.31569 0.317605
0.304137 0.282822 0.300126 0.455863 0.36567 0.338873 0.338873 0.343511 0.347983 0.281994 0.336924 0.341872 0.332287 0.325471 0.342669 0.439247 0.457046 0.461444 0.329029 0.33814 0.329029 0.392159 0.391597 0.400156 0.358496 0.358496 0.44617 0.4371 0.439304 0.439145 0.443888 0.473589 0.476463 0.417999 0.366482 0.349637 0.451067 0.449939 0.437171 0.455989 0.436924 0.35443 0.168757 0.367713 0.354484 0.210398 0.410366 0.246085 0.409781 0.252434 0.407592 0.442484 0.284514 0.430698 0.40447 0.433465 0.428279 0.41684 0.461928 0.343269 0.362681 0.352555 0.358078 0.458373 0.449896 0.456312 0.45089 0.45886 0.414601 0.409582 0.419052 0.42298 0.402085 0.45194 0.371361 0.402803 0.375222 0.386412 0.381799 0.440177 0.446376 0.443233 0.442304 0.444786 0.421367 0.412128 0.417555 0.407432 0.425159 0.342329 0.360799 0.326612 0.347397 0.331895 1 0.358658 0.362784 0.359674 0.234696 0.21642 0.416865 0.427453 0.441786 0.440256 0.440802 0.416865 0.427453 0.441786 0.440256 0.440802 0.455863 0.431508 0.410014 0.42566 0.419336 0.408663 0.345796 0.430833 0.475123 0.467387 0.395445 0.46715 0.463547 0.420768 0.442355 0.251225 0.347459 0.350554 0.431947 0.406629 0.412987 0.407503 0.399213 0.410746 0.428279 0.416831 0.416768 0.419472 0.484828 0.468073 0.450181 0.473174 0.463741 0.476804 0.446236 0.464047 0.471196 0.455971 0.458492 0.427562 0.422432 0.427392 0.431555 0.428947
0.223533 0.237129 0.242948 0.310761 0.263889 0.252471 0.252471 0.255312 0.257617 0.220318 0.255173 0.258133 0.254066 0.26029 0.269348 0.31446 0.317545 0.322167 0.257642 0.265372 0.257642 0.2753 0.289911 0.280477 0.276396 0.276396 0.318567 0.32158 0.317732 0.317107 0.323509 0.314996 0.330209 0.311177 0.796818 0.261692 0.300652 0.305086 0.296224 0.305771 0.2972 0.254982 0.155733 0.276481 0.277823 0.172619 0.284475 0.198521 0.290261 0.207005 0.279034 0.300929 0.229345 0.30282 0.292474 0.311351 0.304909 0.303263 0.317939 0.261608 0.403232 0.561208 0.869329 0.313353 0.309759 0.312942 0.312741 0.309534 0.305394 0.307715 0.29584 0.30315 0.278939 0.303253 0.282304 0.311537 0.29004 0.303746 0.290609 0.309845 0.304539 0.303136 0.309149 0.3036 0.312039 0.301317 0.302229 0.306204 0.293911 0.314689 0.271229 0.263727 0.269128 0.269376 0.307066 1 0.830187 0.822021 0.189136 0.180973 0.301406 0.303179 0.303272 0.308739 0.300009 0.301406 0.303179 0.303272 0.308739 0.300009 0.310761 0.300803 0.28753 0.286248 0.293782 0.282047 0.267626 0.294883 0.330359 0.322267 0.287918 0.323204 0.323078 0.287217 0.28642 0.219244 0.247768 0.262544 0.29177 0.301838 0.298619 0.300611 0.299216 0.300816 0.304805 0.291875 0.303196 0.302704 0.31262 0.321756 0.321041 0.313091 0.322272 0.325918 0.323936 0.317501 0.31634 0.320761 0.315089 0.312451 0.319423 0.321888 0.324029 0.328343
0.229595 0.238969 0.245035 0.311649 0.267354 0.253513 0.253513 0.254117 0.2556 0.224228 0.259156 0.259991 0.254707 0.267534 0.269018 0.318725 0.320277 0.320062 0.261552 0.267989 0.261552 0.280217 0.297986 0.284326 0.273494 0.273494 0.323292 0.324744 0.321306 0.321729 0.325563 0.31749 0.330114 0.310392 0.754496 0.26051 0.301522 0.307573 0.298609 0.308009 0.299493 0.26008 0.155315 0.274913 0.276868 0.1708 0.286847 0.192223 0.291791 0.201405 0.278869 0.307011 0.228502 0.30418 0.291463 0.310833 0.310228 0.305864 0.323465 0.266206 0.410588 0.596296 0.822755 0.313137 0.309788 0.314925 0.312802 0.310003 0.305955 0.311318 0.291594 0.299451 0.277943 0.306133 0.28493 0.31569 0.290295 0.299273 0.298085 0.304527 0.310039 0.304756 0.309203 0.305223 0.309674 0.306578 0.302348 0.303456 0.296319 0.317693 0.277282 0.26511 0.275434 0.270297 0.309285 0.830607 1 0.859646 0.18849 0.181239 0.306569 0.311472 0.307015 0.312212 0.302603 0.306569 0.311472 0.307015 0.312212 0.302603 0.311649 0.310404 0.290874 0.286695 0.298068 0.286321 0.270294 0.3006 0.328852 0.32441 0.297872 0.323954 0.326403 0.288967 0.28652 0.223757 0.252301 0.263507 0.291519 0.303586 0.296435 0.302285 0.299253 0.302974 0.310124 0.294657 0.305796 0.307411 0.316955 0.320146 0.322365 0.31333 0.326117 0.328347 0.323489 0.316777 0.313816 0.320784 0.311421 0.311058 0.317278 0.319188 0.323393 0.329073
0.226466 0.23944 0.248181 0.314324 0.268165 0.25148 0.25148 0.254275 0.256514 0.224195 0.257085 0.26159 0.259026 0.263468 0.270746 0.317958 0.324745 0.318903 0.258721 0.263303 0.258721 0.279793 0.29924 0.280778 0.280135 0.280135 0.322866 0.323468 0.321244 0.32168 0.327348 0.317657 0.325847 0.309243 0.756113 0.259939 0.299977 0.303224 0.298142 0.306852 0.298356 0.264102 0.154518 0.274261 0.279784 0.16772 0.291253 0.19473 0.293612 0.20091 0.281591 0.309344 0.23035 0.307277 0.291473 0.311967 0.306332 0.30414 0.320076 0.26501 0.415824 0.600023 0.817673 0.315664 0.312704 0.316609 0.316399 0.3114 0.304609 0.310093 0.293533 0.300347 0.276488 0.308799 0.287448 0.315926 0.292253 0.303318 0.2973 0.305053 0.308394 0.30853 0.307497 0.305403 0.314875 0.307698 0.300731 0.303925 0.29605 0.321235 0.27488 0.262276 0.270881 0.269582 0.307755 0.821128 0.858719 1 0.188229 0.181449 0.304292 0.308184 0.310463 0.314968 0.30005 0.304292 0.308184 0.310463 0.314968 0.30005 0.314324 0.307207 0.290374 0.287239 0.299384 0.284587 0.273956 0.30134 0.331502 0.32693 0.296251 0.324245 0.327037 0.290008 0.288995 0.224129 0.2487 0.260561 0.290251 0.307866 0.302609 0.308193 0.301362 0.306423 0.306228 0.296409 0.304073 0.304642 0.318848 0.323924 0.323212 0.315536 0.324781 0.324605 0.323477 0.317099 0.317671 0.32168 0.316325 0.315763 0.318982 0.323083 0.327153 0.331943
0.268398 0.27185 0.257172 0.285384 0.27422 0.246803 0.246803 0.254671 0.255603 0.250699 0.276656 0.271556 0.271359 0.265419 0.284168 0.284964 0.290386 0.283118 0.263782 0.26154 0.263782 0.27846 0.272573 0.26302 0.270611 0.270611 0.278594 0.281143 0.276053 0.278682 0.284335 0.294197 0.287994 0.283967 0.270179 0.256477 0.28112 0.280353 0.284528 0.279308 0.280092 0.249755 0.228991 0.269417 0.267635 0.21037 0.284494 0.241786 0.286231 0.272755 0.287664 0.273482 0.22762 0.269197 0.285843 0.274443 0.276215 0.272631 0.286997 0.268888 0.26755 0.265935 0.271825 0.288883 0.29006 0.290628 0.289707 0.283269 0.271951 0.271578 0.276386 0.26707 0.27514 0.285236 0.263838 0.277591 0.288475 0.268858 0.289102 0.284804 0.280602 0.285369 0.281577 0.288655 0.274263 0.28336 0.276987 0.280702 0.28239 0.264583 0.267296 0.263367 0.257314 0.263027 0.2843 0.275057 0.274753 0.272334 1 0.229661 0.2776 0.278943 0.28254 0.280818 0.273442 0.2776 0.278943 0.28254 0.280818 0.273442 0.285384 0.272514 0.270912 0.270065 0.275787 0.270516 0.264258 0.271854 0.285107 0.277364 0.286029 0.279989 0.282031 0.284933 0.29435 0.257744 0.246652 0.26093 0.279972 0.276733 0.281646 0.280161 0.289712 0.278484 0.276215 0.269543 0.272631 0.277673 0.280163 0.28736 0.286674 0.294731 0.288981 0.291334 0.290902 0.286513 0.290104 0.28532 0.283954 0.28962 0.279681 0.282109 0.286601 0.291035
0.244813 0.229794 0.241358 0.25686 0.235484 0.235502 0.235502 0.261951 0.264101 0.23695 0.242559 0.238233 0.240837 0.242233 0.238506 0.250415 0.256271 0.254332 0.237063 0.247873 0.237063 0.246808 0.253278 0.253563 0.239124 0.239124 0.252384 0.257635 0.250608 0.256083 0.25397 0.255802 0.255101 0.259284 0.23747 0.228637 0.251346 0.247781 0.255742 0.253253 0.249171 0.242809 0.201934 0.23385 0.237472 0.221106 0.251051 0.225112 0.25003 0.216996 0.251879 0.25377 0.20958 0.242027 0.24379 0.24796 0.246413 0.235248 0.266485 0.242749 0.233953 0.240623 0.234188 0.258231 0.260582 0.257104 0.257411 0.258678 0.243196 0.249121 0.251087 0.252927 0.241541 0.254531 0.250864 0.253798 0.249783 0.248507 0.25575 0.246405 0.25945 0.262537 0.257728 0.260303 0.253576 0.254815 0.244309 0.257201 0.257552 0.246469 0.237333 0.234062 0.241154 0.242211 0.251064 0.236742 0.236873 0.238909 0.216983 1 0.252559 0.249744 0.250793 0.244818 0.250154 0.252559 0.249744 0.250793 0.244818 0.250154 0.25686 0.250117 0.23899 0.249126 0.244031 0.237697 0.247461 0.239549 0.257172 0.261238 0.259413 0.267439 0.259033 0.259903 0.260277 0.245614 0.224075 0.228155 0.245566 0.255225 0.254643 0.257401 0.263439 0.253579 0.246413 0.243665 0.235179 0.247899 0.251588 0.255634 0.252615 0.253196 0.252898 0.254692 0.25139 0.254307 0.25878 0.25125 0.261635 0.261854 0.265565 0.263031 0.26888 0.261873
0.284225 0.256011 0.270684 0.435057 0.347573 0.290345 0.290345 0.31357 0.315491 0.259184 0.315979 0.330398 0.306372 0.306764 0.319675 0.484901 0.469251 0.477609 0.292937 0.318453 0.292937 0.362036 0.359019 0.337919 0.325869 0.325869 0.41538 0.413934 0.412908 0.402781 0.415404 0.449842 0.45662 0.398748 0.337241 0.323477 0.40851 0.41723 0.409623 0.41356 0.399938 0.311506 0.165869 0.320298 0.317337 0.183874 0.345636 0.222904 0.34997 0.227075 0.34057 0.459143 0.264715 0.417798 0.391481 0.44083 0.382223 0.374069 0.423307 0.302171 0.350167 0.32769 0.339289 0.432482 0.43109 0.436758 0.438399 0.432861 0.393041 0.384024 0.373131 0.389136 0.380437 0.425785 0.325079 0.350169 0.345239 0.353165 0.34958 0.422197 0.427051 0.423983 0.424679 0.431519 0.399896 0.402728 0.386221 0.387362 0.400711 0.31734 0.316156 0.316306 0.32482 0.303519 0.389701 0.340253 0.343029 0.337329 0.217809 0.205975 1 0.58823 0.521611 0.569864 0.540914 1 0.58823 0.521611 0.569864 0.540914 0.435057 0.415338 0.39244 0.415922 0.430473 0.387536 0.302132 0.453984 0.430443 0.433344 0.354315 0.434111 0.427475 0.37635 0.371419 0.220187 0.32005 0.315192 0.390158 0.351222 0.357504 0.351458 0.347311 0.356281 0.382223 0.359341 0.374139 0.380066 0.425325 0.426898 0.43246 0.449608 0.433417 0.443247 0.440654 0.439922 0.445169 0.452428 0.444616 0.416333 0.418614 0.41934 0.417884 0.414704
0.300072 0.27617 0.27554 0.455876 0.363923 0.301295 0.301295 0.325009 0.326578 0.262527 0.337455 0.347728 0.332812 0.322764 0.331908 0.513634 0.497486 0.501629 0.308223 0.334971 0.308223 0.366434 0.381837 0.358099 0.337991 0.337991 0.43785 0.436917 0.434325 0.429201 0.43898 0.467938 0.487994 0.428599 0.345583 0.333256 0.423252 0.424493 0.417655 0.440765 0.414502 0.323854 0.175203 0.338918 0.33992 0.195644 0.368665 0.23927 0.373791 0.24143 0.370362 0.472147 0.280294 0.445624 0.401113 0.466832 0.40494 0.395887 0.454352 0.330686 0.360011 0.343654 0.354731 0.456183 0.452171 0.457771 0.45377 0.452511 0.401605 0.40114 0.39571 0.400519 0.393973 0.448049 0.331183 0.371236 0.36513 0.377807 0.364235 0.44829 0.44956 0.453086 0.451047 0.453028 0.436738 0.424572 0.414313 0.420875 0.401881 0.330544 0.337472 0.312424 0.330863 0.325795 0.405785 0.353697 0.356481 0.355928 0.227061 0.213819 0.618409 1 0.563066 0.600532 0.572155 0.618409 1 0.563066 0.600532 0.572155 0.455876 0.44401 0.408592 0.437229 0.442714 0.40357 0.332292 0.473344 0.451483 0.455256 0.391802 0.453448 0.450507 0.387217 0.396741 0.235311 0.325815 0.331933 0.406259 0.360647 0.375469 0.360861 0.362266 0.362338 0.40494 0.388315 0.395958 0.393713 0.461243 0.457012 0.451818 0.476605 0.464311 0.470195 0.449527 0.4797 0.477846 0.477145 0.462134 0.445372 0.447018 0.451859 0.445739 0.442566
0.278085 0.270077 0.274485 0.450642 0.347185 0.308008 0.308008 0.325084 0.327849 0.260807 0.323513 0.326838 0.310275 0.313165 0.333267 0.504339 0.490806 0.497729 0.309908 0.316551 0.309908 0.361255 0.372982 0.37835 0.335263 0.335263 0.438743 0.431254 0.439698 0.434678 0.441037 0.461378 0.478393 0.441147 0.348862 0.317965 0.436041 0.444724 0.43292 0.450582 0.427343 0.317575 0.16725 0.322205 0.331064 0.193406 0.377388 0.22854 0.379742 0.237876 0.376758 0.494759 0.277838 0.46808 0.409995 0.503781 0.405431 0.393085 0.453535 0.320004 0.359532 0.340676 0.346469 0.448197 0.441368 0.452479 0.449771 0.446631 0.401847 0.409939 0.389566 0.409737 0.407542 0.448294 0.343228 0.36817 0.3548 0.372527 0.351869 0.463098 0.452482 0.453422 0.445958 0.458769 0.429128 0.420215 0.400804 0.433013 0.397098 0.330538 0.329581 0.321015 0.30936 0.312556 0.420087 0.347442 0.350294 0.352203 0.216516 0.207229 0.53185 0.544437 1 0.592937 0.542783 0.53185 0.544437 1 0.592937 0.542783 0.450642 0.436844 0.401164 0.423984 0.431823 0.398371 0.315686 0.473494 0.455682 0.458488 0.370738 0.460315 0.454699 0.391004 0.401035 0.232634 0.31132 0.315657 0.406926 0.371844 0.384759 0.376366 0.36578 0.376445 0.405431 0.3829 0.393155 0.401162 0.454517 0.462261 0.469108 0.470205 0.461838 0.466836 0.444876 0.483338 0.478471 0.489779 0.466637 0.445961 0.444563 0.447478 0.440192 0.445617
0.299628 0.27027 0.283335 0.462608 0.365856 0.318027 0.318027 0.345827 0.346671 0.27743 0.340529 0.347738 0.326094 0.317698 0.34686 0.512782 0.497203 0.499753 0.324819 0.340203 0.324819 0.386637 0.404043 0.373919 0.353554 0.353554 0.46402 0.461611 0.451576 0.456265 0.467679 0.484817 0.502166 0.438139 0.360606 0.333247 0.447542 0.446625 0.442598 0.446674 0.436999 0.333638 0.171286 0.350414 0.34683 0.194573 0.383531 0.235954 0.384895 0.252973 0.386269 0.520169 0.2967 0.477665 0.438624 0.509534 0.416355 0.405019 0.465132 0.328367 0.36806 0.352233 0.365781 0.461903 0.454306 0.465012 0.46634 0.463225 0.411774 0.423388 0.399013 0.407047 0.406848 0.454639 0.353667 0.378743 0.3653 0.375449 0.37081 0.46044 0.454207 0.464944 0.461214 0.466873 0.450496 0.441904 0.429532 0.426513 0.428385 0.338526 0.345295 0.332755 0.329045 0.324166 0.426195 0.365134 0.365135 0.367341 0.220034 0.203053 0.602603 0.608247 0.604086 1 0.540104 0.602603 0.608247 0.604086 1 0.540104 0.462608 0.454939 0.423958 0.447907 0.453577 0.422178 0.330753 0.499838 0.474616 0.468178 0.381744 0.462025 0.473624 0.398477 0.412971 0.227538 0.325424 0.339083 0.420079 0.373969 0.388289 0.377622 0.376944 0.377598 0.416355 0.404444 0.405091 0.414488 0.463923 0.482622 0.487248 0.488293 0.47449 0.483326 0.464783 0.490652 0.485229 0.493036 0.468464 0.467916 0.462999 0.458515 0.460252 0.458037
0.294316 0.266282 0.27193 0.463852 0.370877 0.309629 0.309629 0.341665 0.344342 0.27142 0.332126 0.349129 0.328125 0.315762 0.350398 0.531266 0.52284 0.532082 0.31698 0.329112 0.31698 0.388769 0.38707 0.377445 0.346859 0.346859 0.449793 0.444258 0.445407 0.44096 0.446612 0.482894 0.505134 0.430006 0.355436 0.32141 0.437461 0.442719 0.432585 0.446709 0.430359 0.331601 0.165759 0.345634 0.333594 0.197597 0.392643 0.237205 0.395095 0.234044 0.383606 0.485717 0.289001 0.46698 0.411994 0.471628 0.407967 0.400764 0.462171 0.330345 0.362395 0.343117 0.354123 0.462013 0.458185 0.458644 0.458996 0.458236 0.409373 0.410452 0.41109 0.420544 0.40207 0.458171 0.344059 0.380009 0.364451 0.371522 0.369419 0.472005 0.481298 0.473259 0.47979 0.487564 0.430681 0.423181 0.415543 0.41825 0.401835 0.340202 0.345922 0.323388 0.329836 0.332969 0.419574 0.353841 0.353872 0.353808 0.210916 0.211485 0.574871 0.577338 0.558183 0.543755 1 0.574871 0.577338 0.558183 0.543755 1 0.463852 0.462655 0.423933 0.445533 0.459188 0.408366 0.328524 0.494427 0.47843 0.489327 0.392736 0.484971 0.488476 0.399723 0.415301 0.231296 0.3222 0.331294 0.414614 0.374696 0.387854 0.37559 0.371682 0.376181 0.407967 0.39404 0.400764 0.404962 0.463003 0.462189 0.485618 0.491119 0.483385 0.486768 0.470553 0.505855 0.505561 0.486333 0.487141 0.445286 0.44774 0.437914 0.435225 0.432518
0.284225 0.256011 0.270684 0.435057 0.347573 0.290345 0.290345 0.31357 0.315491 0.259184 0.315979 0.330398 0.306372 0.306764 0.319675 0.484901 0.469251 0.477609 0.292937 0.318453 0.292937 0.362036 0.359019 0.337919 0.325869 0.325869 0.41538 0.413934 0.412908 0.402781 0.415404 0.449842 0.45662 0.398748 0.337241 0.323477 0.40851 0.41723 0.409623 0.41356 0.399938 0.311506 0.165869 0.320298 0.317337 0.183874 0.345636 0.222904 0.34997 0.227075 0.34057 0.459143 0.264715 0.417798 0.391481 0.44083 0.382223 0.374069 0.423307 0.302171 0.350167 0.32769 0.339289 0.432482 0.43109 0.436758 0.438399 0.432861 0.393041 0.384024 0.373131 0.389136 0.380437 0.425785 0.325079 0.350169 0.345239 0.353165 0.34958 0.422197 0.427051 0.423983 0.424679 0.431519 0.399896 0.402728 0.386221 0.387362 0.400711 0.31734 0.316156 0.316306 0.32482 0.303519 0.389701 0.340253 0.343029 0.337329 0.217809 0.205975 1 0.58823 0.521611 0.569864 0.540914 1 0.58823 0.521611 0.569864 0.540914 0.435057 0.415338 0.39244 0.415922 0.430473 0.387536 0.302132 0.453984 0.430443 0.433344 0.354315 0.434111 0.427475 0.37635 0.371419 0.220187 0.32005 0.315192 0.390158 0.351222 0.357504 0.351458 0.347311 0.356281 0.382223 0.359341 0.374139 0.380066 0.425325 0.426898 0.43246 0.449608 0.433417 0.443247 0.440654 0.439922 0.445169 0.452428 0.444616 0.416333 0.418614 0.41934 0.417884 0.414704
0.300072 0.27617 0.27554 0.455876 0.363923 0.301295 0.301295 0.325009 0.326578 0.262527 0.337455 0.347728 0.332812 0.322764 0.331908 0.513634 0.497486 0.501629 0.308223 0.334971 0.308223 0.366434 0.381837 0.358099 0.337991 0.337991 0.43785 0.436917 0.434325 0.429201 0.43898 0.467938 0.487994 0.428599 0.345583 0.333256 0.423252 0.424493 0.417655 0.440765 0.414502 0.323854 0.175203 0.338918 0.33992 0.195644 0.368665 0.23927 0.373791 0.24143 0.370362 0.472147 0.280294 0.445624 0.401113 0.466832 0.40494 0.395887 0.454352 0.330686 0.360011 0.343654 0.354731 0.456183 0.452171 0.457771 0.45377 0.452511 0.401605 0.40114 0.39571 0.400519 0.393973 0.448049 0.331183 0.371236 0.36513 0.377807 0.364235 0.44829 0.44956 0.453086 0.451047 0.453028 0.436738 0.424572 0.414313 0.420875 0.401881 0.330544 0.337472 0.312424 0.330863 0.325795 0.405785 0.353697 0.356481 0.355928 0.227061 0.213819 0.618409 1 0.563066 0.600532 0.572155 0.618409 1 0.563066 0.600532 0.572155 0.455876 0.44401 0.408592 0.437229 0.442714 0.40357 0.332292 0.473344 0.451483 0.455256 0.391802 0.453448 0.450507 0.387217 0.396741 0.235311 0.325815 0.331933 0.406259 0.360647 0.375469 0.360861 0.362266 0.362338 0.40494 0.388315 0.395958 0.393713 0.461243 0.457012 0.451818 0.476605 0.464311 0.470195 0.449527 0.4797 0.477846 0.477145 0.462134 0.445372 0.447018 0.451859 0.445739 0.442566
0.278085 0.270077 0.274485 0.450642 0.347185 0.308008 0.308008 0.325084 0.327849 0.260807 0.323513 0.326838 0.310275 0.313165 0.333267 0.504339 0.490806 0.497729 0.309908 0.316551 0.309908 0.361255 0.372982 0.37835 0.335263 0.335263 0.438743 0.431254 0.439698 0.434678 0.441037 0.461378 0.478393 0.441147 0.348862 0.317965 0.436041 0.444724 0.43292 0.450582 0.427343 0.317575 0.16725 0.322205 0.331064 0.193406 0.377388 0.22854 0.379742 0.237876 0.376758 0.494759 0.277838 0.46808 0.409995 0.503781 0.405431 0.393085 0.453535 0.320004 0.359532 0.340676 0.346469 0.448197 0.441368 0.452479 0.449771 0.446631 0.401847 0.409939 0.389566 0.409737 0.407542 0.448294 0.343228 0.36817 0.3548 0.372527 0.351869 0.463098 0.452482 0.453422 0.445958 0.458769 0.429128 0.420215 0.400804 0.433013 0.397098 0.330538 0.329581 0.321015 0.30936 0.312556 0.420087 0.347442 0.350294 0.352203 0.216516 0.207229 0.53185 0.544437 1 0.592937 0.542783 0.53185 0.544437 1 0.592937 0.542783 0.450642 0.436844 0.401164 0.423984 0.431823 0.398371 0.315686 0.473494 0.455682 0.458488 0.370738 0.460315 0.454699 0.391004 0.401035 0.232634 0.31132 0.315657 0.406926 0.371844 0.384759 0.376366 0.36578 0.376445 0.405431 0.3829 0.393155 0.401162 0.454517 0.462261 0.469108 0.470205 0.461838 0.466836 0.444876 0.483338 0.478471 0.489779 0.466637 0.445961 0.444563 0.447478 0.440192 0.445617
